Epic Id,CPT4 Code,Epic name,CPT4 name,Comp. score,Max score,Ratio,Matching words,Unmatched words
1072988700,29887,SURGICAL ARTHROSCOPY OF KNEE WITH DRILLING OF OSTEOCHONDRITIS DISSECANS LESION AND INTERNAL FIXATION,"Arthroscopy, knee, surgical; drilling for intact osteochondritis dissecans lesion with internal fixation",0.9,0.9,1.0,"arthroscopy, dissecans, drilling, fixation, internal, knee, lesion, osteochondritis, surgical",intact
1072988800,29888,SURGICAL ARTHROSCOPY OF KNEE WITH REPAIR OF ANTERIOR CRUCIATE LIGAMENT,Arthroscopically aided anterior cruciate ligament repair/augmentation or reconstruction,0.36363636363636365,0.6363636363636364,0.5714285714285715,"anterior, cruciate, ligament, repair","aided, arthroscopically, arthroscopy, augmentation, knee, reconstruction, surgical"
1072988900,29889,SURGICAL ARTHROSCOPY OF KNEE WITH REPAIR OF POSTERIOR CRUCIATE LIGAMENT,Arthroscopically aided posterior cruciate ligament repair/augmentation or reconstruction,0.36363636363636365,0.6363636363636364,0.5714285714285715,"cruciate, ligament, posterior, repair","aided, arthroscopically, arthroscopy, augmentation, knee, reconstruction, surgical"
1072989100,29891,SURGICAL ARTHROSCOPY OF ANKLE WITH DRILLING AND EXCISION OF OSTEOCHONDRAL DEFECT OF TIBIA,"Arthroscopy, ankle, surgical, excision of osteochondral defect of talus and/or tibia, including drilling of the defect",0.8,0.8,1.0,"ankle, arthroscopy, defect, drilling, excision, osteochondral, surgical, tibia","including, talus"
1072989200,29892,SURGICAL ARTHROSCOPY OF ANKLE WITH REPAIR OF OSTEOCHONDRITIS DISSECANS LESION,"Arthroscopically aided repair of large osteochondritis dissecans lesion, talar dome fracture, or tibial plafond fracture, with or without internal fixation (includes arthroscopy)",0.2631578947368421,0.3684210526315789,0.7142857142857143,"arthroscopy, dissecans, lesion, osteochondritis, repair","aided, ankle, arthroscopically, dome, fixation, fracture, includes, internal, large, plafond, surgical, talar, tibial, without"
1072989300,29893,ENDOSCOPIC PLANTAR FASCIOTOMY,Endoscopic plantar fasciotomy,1.0,1.0,1.0,"endoscopic, fasciotomy, plantar",
1072989400,29894,SURGICAL ARTHROSCOPY OF TIBIOTALAR AND FIBULOTALAR JOINTS WITH REMOVAL OF LOOSE BODY,"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; with removal of loose body or foreign body",0.8,0.8,1.0,"arthroscopy, body, fibulotalar, joints, loose, removal, surgical, tibiotalar","ankle, foreign"
1072989500,29895,SURGICAL ARTHROSCOPY OF TIBIOTALAR AND FIBULOTALAR JOINTS WITH PARTIAL SYNOVECTOMY,"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; synovectomy, partial",0.875,0.875,1.0,"arthroscopy, fibulotalar, joints, partial, surgical, synovectomy, tibiotalar",ankle
1072989700,29897,SURGICAL ARTHROSCOPY OF TIBIOTALAR AND FIBULOTALAR JOINTS WITH LIMITED DEBRIDEMENT,"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; debridement, limited",0.875,0.875,1.0,"arthroscopy, debridement, fibulotalar, joints, limited, surgical, tibiotalar",ankle
1072989800,29898,SURGICAL ARTHROSCOPY OF TIBIOTALAR AND FIBULOTALAR JOINTS WITH EXTENSIVE DEBRIDEMENT,"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; debridement, extensive",0.875,0.875,1.0,"arthroscopy, debridement, extensive, fibulotalar, joints, surgical, tibiotalar",ankle
1072989900,29899,SURGICAL ARTHROSCOPY OF TIBIOTALAR AND FIBULOTALAR JOINTS WITH ARTHRODESIS,"Arthroscopy, ankle (tibiotalar and fibulotalar joints), surgical; with ankle arthrodesis",0.8571428571428571,0.8571428571428571,1.0,"arthrodesis, arthroscopy, fibulotalar, joints, surgical, tibiotalar",ankle
1072990000,29900,DIAGNOSTIC ARTHROSCOPY OF METACARPOPHALANGEAL JOINT WITH SYNOVIAL BIOPSY,"Arthroscopy, metacarpophalangeal joint, diagnostic, includes synovial biopsy",0.8571428571428571,0.8571428571428571,1.0,"arthroscopy, biopsy, diagnostic, joint, metacarpophalangeal, synovial",includes
1072990100,29901,SURGICAL ARTHROSCOPY OF METACARPOPHALANGEAL JOINT WITH DEBRIDEMENT,"Arthroscopy, metacarpophalangeal joint, surgical; with debridement",1.0,1.0,1.0,"arthroscopy, debridement, joint, metacarpophalangeal, surgical",
1072990200,29902,SURGICAL ARTHROSCOPY OF METACARPOPHALANGEAL JOINT WITH REDUCTION OF DISPLACED ULNAR COLLATERAL LIGAMENT,"Arthroscopy, metacarpophalangeal joint, surgical; with reduction of displaced ulnar collateral ligament (eg, Stener lesion)",0.8181818181818182,0.8181818181818182,1.0,"arthroscopy, collateral, displaced, joint, ligament, metacarpophalangeal, reduction, surgical, ulnar","lesion, stener"
1072990400,29904,SURGICAL ARTHROSCOPY OF SUBTALAR JOINT WITH REMOVAL OF LOOSE BODY,"Arthroscopy, subtalar joint, surgical; with removal of loose body or foreign body",0.875,0.875,1.0,"arthroscopy, body, joint, loose, removal, subtalar, surgical",foreign
1072990500,29905,SURGICAL ARTHROSCOPY OF SUBTALAR JOINT WITH SYNOVECTOMY,"Arthroscopy, subtalar joint, surgical; with synovectomy",1.0,1.0,1.0,"arthroscopy, joint, subtalar, surgical, synovectomy",
1074072000,40720,SECONDARY PLASTIC REPAIR OF CLEFT LIP BY RECREATION OF DEFECT AND RECLOSURE,"Plastic repair of cleft lip/nasal deformity; secondary, by recreation of defect and reclosure",0.8,0.8,1.0,"cleft, defect, lip, plastic, reclosure, recreation, repair, secondary","deformity, nasal"
1074076100,40761,PLASTIC REPAIR OF CLEFT LIP USING CROSS LIP PEDICLE FLAP,"Plastic repair of cleft lip/nasal deformity; with cross lip pedicle flap (Abbe-Estlander type), including sectioning and inserting of pedicle",0.4666666666666667,0.4666666666666667,1.0,"cleft, cross, flap, lip, pedicle, plastic, repair","abbe, deformity, estlander, including, inserting, nasal, sectioning, type"
1074079900,40799,PROCEDURE ON UPPER LIP,"Unlisted procedure, lips",0.2,0.6,0.33333333333333337,procedure,"lip, lips, unlisted, upper"
1074080000,40800,DRAINAGE OF HEMATOMA OF VESTIBULE OF MOUTH,"Drainage of abscess, cyst, hematoma, vestibule of mouth; simple",0.5714285714285714,0.5714285714285714,1.0,"drainage, hematoma, mouth, vestibule","abscess, cyst, simple"
1074080100,40801,DRAINAGE OF HEMATOMA OF VESTIBULE OF MOUTH,"Drainage of abscess, cyst, hematoma, vestibule of mouth; complicated",0.5714285714285714,0.5714285714285714,1.0,"drainage, hematoma, mouth, vestibule","abscess, complicated, cyst"
1074080400,40804,REMOVAL OF EMBEDDED FOREIGN BODY FROM VESTIBULE OF MOUTH,"Removal of embedded foreign body, vestibule of mouth; simple",0.75,0.875,0.8571428571428571,"body, embedded, foreign, mouth, removal, vestibule","from, simple"
1074080500,40805,REMOVAL OF EMBEDDED FOREIGN BODY FROM VESTIBULE OF MOUTH,"Removal of embedded foreign body, vestibule of mouth; complicated",0.75,0.875,0.8571428571428571,"body, embedded, foreign, mouth, removal, vestibule","complicated, from"
1074080600,40806,INCISION OF LABIAL FRENUM,Incision of labial frenum (frenotomy),0.75,0.75,1.0,"frenum, incision, labial",frenotomy
1074080800,40808,BIOPSY OF VESTIBULE OF MOUTH,"Biopsy, vestibule of mouth",1.0,1.0,1.0,"biopsy, mouth, vestibule",
1074081000,40810,EXCISION OF LESION OF MUCOSA AND SUBMUCOSA OF VESTIBULE OF MOUTH,"Excision of lesion of mucosa and submucosa, vestibule of mouth; without repair",0.75,0.75,1.0,"excision, lesion, mouth, mucosa, submucosa, vestibule","repair, without"
1074081200,40812,EXCISION OF LESION OF MUCOSA AND SUBMUCOSA OF VESTIBULE OF MOUTH WITH REPAIR,"Excision of lesion of mucosa and submucosa, vestibule of mouth; with simple repair",0.875,0.875,1.0,"excision, lesion, mouth, mucosa, repair, submucosa, vestibule",simple
1074081400,40814,EXCISION OF LESION OF MUCOSA AND SUBMUCOSA OF VESTIBULE OF MOUTH WITH REPAIR,"Excision of lesion of mucosa and submucosa, vestibule of mouth; with complex repair",0.875,0.875,1.0,"excision, lesion, mouth, mucosa, repair, submucosa, vestibule",complex
1074081600,40816,COMPLETE EXCISION OF LESION OF MUCOSA AND SUBMUCOSA OF VESTIBULE OF MOUTH WITH EXCISION OF UNDERLYING MUSCLE,"Excision of lesion of mucosa and submucosa, vestibule of mouth; complex, with excision of underlying muscle",0.8,0.9,0.888888888888889,"excision, lesion, mouth, mucosa, muscle, submucosa, underlying, vestibule","complete, complex"
1074081800,40818,EXCISION OF MUCOSA OF VESTIBULE OF MOUTH FOR DONOR GRAFT,Excision of mucosa of vestibule of mouth as donor graft,0.8571428571428571,0.8571428571428571,1.0,"donor, excision, graft, mouth, mucosa, vestibule",as
1074081900,40819,EXCISION OF LABIAL FRENUM,"Excision of frenum, labial or buccal (frenumectomy, frenulectomy, frenectomy)",0.42857142857142855,0.42857142857142855,1.0,"excision, frenum, labial","buccal, frenectomy, frenulectomy, frenumectomy"
1074082000,40820,DESTRUCTION OF SCAR OF VESTIBULE OF MOUTH BY PHYSICAL METHOD,"Destruction of lesion or scar of vestibule of mouth by physical methods (eg, laser, thermal, cryo, chemical)",0.4166666666666667,0.5,0.8333333333333334,"destruction, mouth, physical, scar, vestibule","chemical, cryo, laser, lesion, method, methods, thermal"
1074083000,40830,CLOSURE OF LACERATION OF VESTIBULE OF MOUTH,"Closure of laceration, vestibule of mouth; 2.5 cm or less",0.5,0.5,1.0,"closure, laceration, mouth, vestibule","2, 5, cm, less"
1074083100,40831,CLOSURE OF LACERATION OF VESTIBULE OF MOUTH,"Closure of laceration, vestibule of mouth; over 2.5 cm or complex",0.4444444444444444,0.4444444444444444,1.0,"closure, laceration, mouth, vestibule","2, 5, cm, complex, over"
1074084000,40840,ANTERIOR VESTIBULOPLASTY,Vestibuloplasty; anterior,1.0,1.0,1.0,"anterior, vestibuloplasty",
1074084200,40842,UNILATERAL POSTERIOR VESTIBULOPLASTY,"Vestibuloplasty; posterior, unilateral",1.0,1.0,1.0,"posterior, unilateral, vestibuloplasty",
1074084300,40843,BILATERAL POSTERIOR VESTIBULOPLASTY,"Vestibuloplasty; posterior, bilateral",1.0,1.0,1.0,"bilateral, posterior, vestibuloplasty",
1074084400,40844,VESTIBULOPLASTY OF ENTIRE ARCH,Vestibuloplasty; entire arch,1.0,1.0,1.0,"arch, entire, vestibuloplasty",
1074084500,40845,VESTIBULOPLASTY WITH RIDGE EXTENSION AND MUSCLE REPOSITIONING,"Vestibuloplasty; complex (including ridge extension, muscle repositioning)",0.7142857142857143,0.7142857142857143,1.0,"extension, muscle, repositioning, ridge, vestibuloplasty","complex, including"
1074089900,40899,PROCEDURE ON VESTIBULE OF MOUTH,"Unlisted procedure, vestibule of mouth",0.75,0.75,1.0,"mouth, procedure, vestibule",unlisted
1074100000,41000,INCISION AND DRAINAGE OF LINGUAL HEMATOMA BY INTRAORAL APPROACH,"Intraoral incision and drainage of abscess, cyst, or hematoma of tongue or floor of mouth; lingual",0.45454545454545453,0.5454545454545454,0.8333333333333334,"drainage, hematoma, incision, intraoral, lingual","abscess, approach, cyst, floor, mouth, tongue"
1072990600,29906,SURGICAL ARTHROSCOPY OF SUBTALAR JOINT WITH DEBRIDEMENT,"Arthroscopy, subtalar joint, surgical; with debridement",1.0,1.0,1.0,"arthroscopy, debridement, joint, subtalar, surgical",
1072990700,29907,SURGICAL ARTHROSCOPY OF SUBTALAR JOINT WITH ARTHRODESIS,"Arthroscopy, subtalar joint, surgical; with subtalar arthrodesis",1.0,1.0,1.0,"arthrodesis, arthroscopy, joint, subtalar, surgical",
1072991400,29914,SURGICAL ARTHROSCOPY OF HIP WITH FEMOROPLASTY FOR CAM LESION,"Arthroscopy, hip, surgical; with femoroplasty (ie, treatment of cam lesion)",0.75,0.75,1.0,"arthroscopy, cam, femoroplasty, hip, lesion, surgical","ie, treatment"
1072991500,29915,SURGICAL ARTHROSCOPY OF HIP WITH ACETABULOPLASTY FOR PINCER LESION,"Arthroscopy, hip, surgical; with acetabuloplasty (ie, treatment of pincer lesion)",0.75,0.75,1.0,"acetabuloplasty, arthroscopy, hip, lesion, pincer, surgical","ie, treatment"
1072991600,29916,SURGICAL ARTHROSCOPY OF HIP WITH LABRAL REPAIR,"Arthroscopy, hip, surgical; with labral repair",1.0,1.0,1.0,"arthroscopy, hip, labral, repair, surgical",
1072999900,29999,ARTHROSCOPIC PROCEDURE,"Unlisted procedure, arthroscopy",0.25,0.5,0.5,procedure,"arthroscopic, arthroscopy, unlisted"
1073000000,30000,DRAINAGE OF NASAL HEMATOMA BY INTERNAL APPROACH,"Drainage abscess or hematoma, nasal, internal approach",0.8333333333333334,0.8333333333333334,1.0,"approach, drainage, hematoma, internal, nasal",abscess
1073002000,30020,DRAINAGE OF HEMATOMA OF NASAL SEPTUM,"Drainage abscess or hematoma, nasal septum",0.8,0.8,1.0,"drainage, hematoma, nasal, septum",abscess
1073265501,32655,SURGICAL THORACOSCOPY WITH RESECTION-PLICATION OF BULLA AND PLEURAL PROCEDURE,"Thoracoscopy, surgical; with resection-plication of bullae, includes any pleural procedure when performed",0.5,0.5833333333333334,0.8571428571428571,"pleural, plication, procedure, resection, surgical, thoracoscopy","any, bulla, bullae, includes, performed, when"
1073265601,32656,SURGICAL THORACOSCOPY WITH PARIETAL PLEURECTOMY,"Thoracoscopy, surgical; with parietal pleurectomy",1.0,1.0,1.0,"parietal, pleurectomy, surgical, thoracoscopy",
1073265801,32658,SURGICAL THORACOSCOPY WITH REMOVAL OF FOREIGN BODY FROM PERICARDIAL SAC,"Thoracoscopy, surgical; with removal of clot or foreign body from pericardial sac",0.8888888888888888,0.8888888888888888,1.0,"body, foreign, from, pericardial, removal, sac, surgical, thoracoscopy",clot
1073265901,32659,SURGICAL THORACOSCOPY WITH PARTIAL RESECTION OF PERICARDIAL SAC FOR DRAINAGE,"Thoracoscopy, surgical; with creation of pericardial window or partial resection of pericardial sac for drainage",0.7777777777777778,0.7777777777777778,1.0,"drainage, partial, pericardial, resection, sac, surgical, thoracoscopy","creation, window"
1073266101,32661,SURGICAL THORACOSCOPY WITH EXCISION OF PERICARDIAL TUMOR,"Thoracoscopy, surgical; with excision of pericardial cyst, tumor, or mass",0.7142857142857143,0.7142857142857143,1.0,"excision, pericardial, surgical, thoracoscopy, tumor","cyst, mass"
1073266201,32662,SURGICAL THORACOSCOPY WITH EXCISION OF MEDIASTINAL TUMOR,"Thoracoscopy, surgical; with excision of mediastinal cyst, tumor, or mass",0.7142857142857143,0.7142857142857143,1.0,"excision, mediastinal, surgical, thoracoscopy, tumor","cyst, mass"
1073266401,32664,SURGICAL THORACOSCOPY WITH THORACIC SYMPATHECTOMY,"Thoracoscopy, surgical; with thoracic sympathectomy",1.0,1.0,1.0,"surgical, sympathectomy, thoracic, thoracoscopy",
1073266601,32666,SURGICAL THORACOSCOPY WITH THERAPEUTIC WEDGE RESECTION,"Thoracoscopy, surgical; with therapeutic wedge resection (eg, mass, nodule), initial unilateral",0.5555555555555556,0.5555555555555556,1.0,"resection, surgical, therapeutic, thoracoscopy, wedge","initial, mass, nodule, unilateral"
1073266701,32667,UNILATERAL SURGICAL THORACOSCOPY WITH THERAPEUTIC WEDGE RESECTION,"Thoracoscopy, surgical; with therapeutic wedge resection (eg, mass or nodule), each additional resection, ipsilateral (List separately in addition to code for primary procedure)",0.29411764705882354,0.35294117647058826,0.8333333333333333,"resection, surgical, therapeutic, thoracoscopy, wedge","addition, additional, code, each, ipsilateral, list, mass, nodule, primary, procedure, separately, unilateral"
1073266801,32668,SURGICAL THORACOSCOPY WITH DIAGNOSTIC WEDGE RESECTION AND ANATOMIC LUNG RESECTION,"Thoracoscopy, surgical; with diagnostic wedge resection followed by anatomic lung resection (List separately in addition to code for primary procedure)",0.5,0.5,1.0,"anatomic, diagnostic, lung, resection, surgical, thoracoscopy, wedge","addition, code, followed, list, primary, procedure, separately"
1073267301,32673,ROBOTIC THYMECTOMY,"Thoracoscopy, surgical; with resection of thymus, unilateral or bilateral",0.0,0.25,0.0,,"bilateral, resection, robotic, surgical, thoracoscopy, thymectomy, thymus, unilateral"
1073267401,32674,SURGICAL THORACOSCOPY WITH MEDIASTINAL AND REGIONAL LYMPHADENECTOMY,"Thoracoscopy, surgical; with mediastinal and regional lymphadenectomy (List separately in addition to code for primary procedure)",0.45454545454545453,0.45454545454545453,1.0,"lymphadenectomy, mediastinal, regional, surgical, thoracoscopy","addition, code, list, primary, procedure, separately"
1074328101,43281,SURGICAL LAPAROSCOPY WITH REPAIR OF PARAESOPHAGEAL HERNIA AND FUNDOPLASTY,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; without implantation of mesh",0.5,0.5,1.0,"fundoplasty, hernia, laparoscopy, paraesophageal, repair, surgical","implantation, includes, mesh, performed, when, without"
1073666000,36660,UMBILICAL ARTERY CATHETERIZATION FOR THERAPY,"Catheterization, umbilical artery, newborn, for diagnosis or therapy",0.6666666666666666,0.6666666666666666,1.0,"artery, catheterization, therapy, umbilical","diagnosis, newborn"
1073668000,36680,INSERTION OF NEEDLE FOR INTRAOSSEOUS INFUSION,Placement of needle for intraosseous infusion,0.6,0.8,0.7499999999999999,"infusion, intraosseous, needle","insertion, placement"
1073680000,36800,INSERTION OF VEIN-TO-VEIN CANNULA,"Insertion of cannula for hemodialysis, other purpose (separate procedure); vein to vein",0.375,0.375,1.0,"cannula, insertion, vein","hemodialysis, other, procedure, purpose, separate"
1073681000,36810,INSERTION OF EXTERNAL ARTERIOVENOUS CANNULA,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arteriovenous, external (Scribner type)",0.36363636363636365,0.36363636363636365,1.0,"arteriovenous, cannula, external, insertion","hemodialysis, other, procedure, purpose, scribner, separate, type"
1073681500,36815,REMOVAL OF ARTERIOVENOUS CANNULA FOR HEMODIALYSIS AND CLOSURE OF INSERTION SITE,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arteriovenous, external revision, or closure",0.38461538461538464,0.5384615384615384,0.7142857142857144,"arteriovenous, cannula, closure, hemodialysis, insertion","external, other, procedure, purpose, removal, revision, separate, site"
