"Epic Id","CPT4 Code","Epic name","CPT4 name"
"1073872000","38720",TOTAL EXCISION OF CERVICAL LYMPH NODES,Cervical lymphadenectomy (complete)
"1073872400","38724",EXCISION OF CERVICAL LYMPH NODE WITH MODIFIED RADICAL DISSECTION OF NECK,Cervical lymphadenectomy (modified radical neck dissection)
"1072745400","27454",MULTIPLE OSTEOTOMIES OF SHAFT OF FEMUR WITH REALIGNMENT ON INTRAMEDULLARY ROD,"Osteotomy, multiple, with realignment on intramedullary rod, femoral shaft (eg, Sofield type procedure)"
"1072745500","27455","OSTEOTOMY OF PROXIMAL TIBIA WITH OSTEOTOMY OF FIBULA FOR GENU VARUS, BEFORE EPIPHYSEAL CLOSURE","Osteotomy, proximal tibia, including fibular excision or osteotomy (includes correction of genu varus [bowleg] or genu valgus [knock-knee]); before epiphyseal closure"
"1072745700","27457","OSTEOTOMY OF PROXIMAL TIBIA WITH OSTEOTOMY OF FIBULA FOR GENU VARUS, AFTER EPIPHYSEAL CLOSURE","Osteotomy, proximal tibia, including fibular excision or osteotomy (includes correction of genu varus [bowleg] or genu valgus [knock-knee]); after epiphyseal closure"
"1072746500","27465",SHORTENING OF FEMUR,"Osteoplasty, femur; shortening (excluding 64876)"
"1072746600","27466",OSTEOPLASTY OF FEMUR WITH LENGTHENING,"Osteoplasty, femur; lengthening"
"1072746800","27468","COMBINED OSTEOPLASTY OF FEMUR WITH LENGTHENING, SHORTENING AND TRANSFER OF FEMORAL SEGMENT","Osteoplasty, femur; combined, lengthening and shortening with femoral segment transfer"
"1072747000","27470",REPAIR OF NONUNION OF FEMUR DISTAL TO HEAD AND NECK BY COMPRESSION TECHNIQUE WITHOUT GRAFT,"Repair, nonunion or malunion, femur, distal to head and neck; without graft (eg, compression technique)"
"1072747200","27472","REPAIR OF NONUNION OF FEMUR DISTAL TO HEAD AND NECK WITH ILIAC BONE GRAFT, INCLUDING HARVESTING OF GRAFT","Repair, nonunion or malunion, femur, distal to head and neck; with iliac or other autogenous bone graft (includes obtaining graft)"
"1072747500","27475",EPIPHYSEAL ARREST OF DISTAL FEMUR BY EPIPHYSIODESIS,"Arrest, epiphyseal, any method (eg, epiphysiodesis); distal femur"
"1072747700","27477",EPIPHYSEAL ARREST OF PROXIMAL TIBIA AND FIBULA BY EPIPHYSIODESIS,"Arrest, epiphyseal, any method (eg, epiphysiodesis); tibia and fibula, proximal"
"1072747900","27479","EPIPHYSEAL ARREST OF DISTAL FEMUR, PROXIMAL TIBIA AND FIBULA BY EPIPHYSIODESIS","Arrest, epiphyseal, any method (eg, epiphysiodesis); combined distal femur, proximal tibia and fibula"
"1072748500","27485",HEMIEPIPHYSEAL ARREST OF PROXIMAL TIBIA FOR GENU VARUS,"Arrest, hemiepiphyseal, distal femur or proximal tibia or fibula (eg, genu varus or valgus)"
"1072748600","27486",REVISION OF TIBIAL COMPONENT OF TOTAL ARTHROPLASTY OF KNEE WITHOUT ALLOGRAFT,"Revision of total knee arthroplasty, with or without allograft; 1 component"
"1072748700","27487",REVISION OF FEMORAL AND ENTIRE TIBIAL COMPONENTS OF TOTAL ARTHROPLASTY OF KNEE WITHOUT ALLOGRAFT,"Revision of total knee arthroplasty, with or without allograft; femoral and entire tibial component"
"1072748800","27488","REMOVAL OF TOTAL KNEE PROSTHESIS WITH METHYLMETHACRYLATE, WITHOUT INSERTION OF SPACER","Removal of prosthesis, including total knee prosthesis, methylmethacrylate with or without insertion of spacer, knee"
"1072749500","27495",PROPHYLACTIC WIRING OF FEMUR WITHOUT METHYL METHACRYLATE,"Prophylactic treatment (nailing, pinning, plating, or wiring) with or without methylmethacrylate, femur"
"1072749600","27496",DECOMPRESSION FASCIOTOMY OF FLEXOR COMPARTMENT OF THIGH AND KNEE,"Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor)"
"1072749700","27497",DECOMPRESSION FASCIOTOMY OF FLEXOR COMPARTMENT OF THIGH WITH DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor); with debridement of nonviable muscle and/or nerve"
"1072987000","29870",DIAGNOSTIC ARTHROSCOPY OF KNEE WITHOUT SYNOVIAL BIOPSY,"Arthroscopy, knee, diagnostic, with or without synovial biopsy (separate procedure)"
"1072987100","29871",SURGICAL ARTHROSCOPY OF KNEE WITH LAVAGE AND DRAINAGE FOR INFECTION,"Arthroscopy, knee, surgical; for infection, lavage and drainage"
"1072987300","29873",SURGICAL ARTHROSCOPY OF KNEE WITH LATERAL RELEASE,"Arthroscopy, knee, surgical; with lateral release"
"1072987400","29874",SURGICAL ARTHROSCOPY OF KNEE WITH REMOVAL OF OSTEOCHONDRITIS DISSECANS FRAGMENTATION,"Arthroscopy, knee, surgical; for removal of loose body or foreign body (eg, osteochondritis dissecans fragmentation, chondral fragmentation)"
"1073351100","33511",CORONARY ARTERY BYPASS USING 2 VENOUS GRAFTS,"Coronary artery bypass, vein only; 2 coronary venous grafts"
"1073351200","33512",CORONARY ARTERY BYPASS USING 3 VENOUS GRAFTS,"Coronary artery bypass, vein only; 3 coronary venous grafts"
"1073351300","33513",CORONARY ARTERY BYPASS USING 4 VENOUS GRAFTS,"Coronary artery bypass, vein only; 4 coronary venous grafts"
"1073351400","33514",CORONARY ARTERY BYPASS USING 5 VENOUS GRAFTS,"Coronary artery bypass, vein only; 5 coronary venous grafts"
"1073351600","33516",CORONARY ARTERY BYPASS USING AT LEAST 6 VENOUS GRAFTS,"Coronary artery bypass, vein only; 6 or more coronary venous grafts"
"1073351700","33517",CORONARY ARTERY BYPASS USING VENOUS GRAFT,"Coronary artery bypass, using venous graft(s) and arterial graft(s); single vein graft (List separately in addition to code for primary procedure)"
"1073351800","33518",CORONARY ARTERY BYPASS USING 2 VENOUS GRAFTS,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 2 venous grafts (List separately in addition to code for primary procedure)"
"1073351900","33519",CORONARY ARTERY BYPASS USING 3 VENOUS GRAFTS,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 3 venous grafts (List separately in addition to code for primary procedure)"
"1073352100","33521",CORONARY ARTERY BYPASS USING 4 VENOUS GRAFTS,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 4 venous grafts (List separately in addition to code for primary procedure)"
"1073352200","33522",CORONARY ARTERY BYPASS USING 5 VENOUS GRAFTS,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 5 venous grafts (List separately in addition to code for primary procedure)"
"1073352300","33523",CORONARY ARTERY BYPASS USING AT LEAST 6 VENOUS GRAFTS,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 6 or more venous grafts (List separately in addition to code for primary procedure)"
"1073353000","33530",REOPERATION MORE THAN 1 MONTH AFTER CORONARY VALVE PROCEDURE,"Reoperation, coronary artery bypass procedure or valve procedure, more than 1 month after original operation (List separately in addition to code for primary procedure)"
"1073353300","33533",CORONARY ARTERY BYPASS USING SINGLE ARTERIAL GRAFT,"Coronary artery bypass, using arterial graft(s); single arterial graft"
"1073353400","33534",CORONARY ARTERY BYPASS USING 2 ARTERIAL GRAFTS,"Coronary artery bypass, using arterial graft(s); 2 coronary arterial grafts"
"1073353500","33535",CORONARY ARTERY BYPASS USING 3 ARTERIAL GRAFTS,"Coronary artery bypass, using arterial graft(s); 3 coronary arterial grafts"
"1073353600","33536",CORONARY ARTERY BYPASS USING AT LEAST 4 ARTERIAL GRAFTS,"Coronary artery bypass, using arterial graft(s); 4 or more coronary arterial grafts"
"1073874000","38740",EXCISION OF SUPERFICIAL AXILLARY LYMPH NODES,Axillary lymphadenectomy; superficial
"1073874500","38745",TOTAL EXCISION OF AXILLARY LYMPH NODES,Axillary lymphadenectomy; complete
"1073874600","38746",EXCISION OF MEDIASTINAL AND REGIONAL THORACIC LYMPH NODES BY THORACOTOMY,"Thoracic lymphadenectomy by thoracotomy, mediastinal and regional lymphadenectomy (List separately in addition to code for primary procedure)"
"1073874700","38747","EXCISION OF CELIAC, GASTRIC, PORTAL AND PERIPANCREATIC ABDOMINAL LYMPH NODES WITH EXCISION OF PARA-AORTIC AND VENA CAVAL NODES","Abdominal lymphadenectomy, regional, including celiac, gastric, portal, peripancreatic, with or without para-aortic and vena caval nodes (List separately in addition to code for primary procedure)"
"1073876000","38760",EXCISION OF SUPERFICIAL INGUINOFEMORAL LYMPH NODES INCLUDING CLOQUET'S NODE,"Inguinofemoral lymphadenectomy, superficial, including Cloquet's node (separate procedure)"
"1073876500","38765","EXCISION OF SUPERFICIAL INGUINOFEMORAL LYMPH NODES AND PELVIC LYMPH NODES, INCLUDING EXTERNAL ILIAC, HYPOGASTRIC, AND OBTURATOR NODES","Inguinofemoral lymphadenectomy, superficial, in continuity with pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes (separate procedure)"
"1073877000","38770","EXCISION OF PELVIC LYMPH NODES INCLUDING EXTERNAL ILIAC, HYPOGASTRIC, AND OBTURATOR NODES","Pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes (separate procedure)"
"1073878000","38780","EXTENSIVE EXCISION OF RETROPERITONEAL NODES INCLUDING PELVIC, AORTIC, AND RENAL NODES BY TRANSABDOMINAL APPROACH","Retroperitoneal transabdominal lymphadenectomy, extensive, including pelvic, aortic, and renal nodes (separate procedure)"
"1073879000","38790",INJECTION FOR LYMPHANGIOGRAPHY,Injection procedure; lymphangiography
"1073879200","38792",INJECTION OF RADIOACTIVE TRACER FOR IDENTIFICATION OF SENTINEL NODE,Injection procedure; radioactive tracer for identification of sentinel node
"1073879400","38794",CANNULATION OF THORACIC DUCT,"Cannulation, thoracic duct"
"1073890000","38900",INTRAOPERATIVE IDENTIFICATION OF SENTINEL LYMPH NODE WITH INJECTION OF NON-RADIOACTIVE DYE,"Intraoperative identification (eg, mapping) of sentinel lymph node(s) includes injection of non-radioactive dye, when performed (List separately in addition to code for primary procedure)"
"1073899900","38999",PROCEDURE ON LYMPHATIC SYSTEM,"Unlisted procedure, hemic or lymphatic system"
"1073900000","39000",MEDIASTINOTOMY WITH REMOVAL OF FOREIGN BODY BY CERVICAL APPROACH,"Mediastinotomy with exploration, drainage, removal of foreign body, or biopsy; cervical approach"
"1073901000","39010",MEDIASTINOTOMY WITH REMOVAL OF FOREIGN BODY BY TRANSTHORACIC APPROACH,"Mediastinotomy with exploration, drainage, removal of foreign body, or biopsy; transthoracic approach, including either transthoracic or median sternotomy"
"1074269900","42699",PROCEDURE ON SALIVARY GLAND,"Unlisted procedure, salivary glands or ducts"
"1074270000","42700",INCISION AND DRAINAGE OF PERITONSILLAR ABSCESS,Incision and drainage abscess; peritonsillar
"1074272000","42720",INCISION AND DRAINAGE OF RETROPHARYNGEAL ABSCESS BY INTRAORAL APPROACH,"Incision and drainage abscess; retropharyngeal or parapharyngeal, intraoral approach"
"1074272500","42725",INCISION AND DRAINAGE OF RETROPHARYNGEAL ABSCESS BY EXTERNAL APPROACH,"Incision and drainage abscess; retropharyngeal or parapharyngeal, external approach"
"1072749800","27498",DECOMPRESSION FASCIOTOMY OF MULTIPLE COMPARTMENTS OF THIGH AND KNEE,"Decompression fasciotomy, thigh and/or knee, multiple compartments"
"1072749900","27499",DECOMPRESSION FASCIOTOMY OF MULTIPLE COMPARTMENTS OF THIGH WITH DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, thigh and/or knee, multiple compartments; with debridement of nonviable muscle and/or nerve"
"1072750000","27500",CLOSED REDUCTION OF FRACTURE OF SHAFT OF FEMORAL SHAFT FRACTURE WITHOUT MANIPULATION,"Closed treatment of femoral shaft fracture, without manipulation"
"1072750100","27501","CLOSED REDUCTION OF SUPRACONDYLAR FRACTURE OF FEMUR WITHOUT INTERCONDYLAR EXTENSION, WITHOUT MANIPULATION","Closed treatment of supracondylar or transcondylar femoral fracture with or without intercondylar extension, without manipulation"
"1072750200","27502","CLOSED REDUCTION OF FRACTURE OF SHAFT OF FEMUR WITH MANIPULATION, WITHOUT TRACTION","Closed treatment of femoral shaft fracture, with manipulation, with or without skin or skeletal traction"
"1072750300","27503","CLOSED REDUCTION OF TRANSCONDYLAR FRACTURE OF FEMUR WITH MANIPULATION, WITHOUT TRACTION","Closed treatment of supracondylar or transcondylar femoral fracture with or without intercondylar extension, with manipulation, with or without skin or skeletal traction"
"1072750600","27506",OPEN REDUCTION OF FRACTURE OF SHAFT OF FEMUR WITH INSERTION OF INTRAMEDULLARY IMPLANT,"Open treatment of femoral shaft fracture, with or without external fixation, with insertion of intramedullary implant, with or without cerclage and/or locking screws"
"1072750700","27507",OPEN REDUCTION OF FRACTURE OF SHAFT OF FEMUR WITH FIXATION USING SCREWS WITHOUT CERCLAGE,"Open treatment of femoral shaft fracture with plate/screws, with or without cerclage"
"1072750800","27508",CLOSED REDUCTION OF FRACTURE OF DISTAL MEDIAL CONDYLE OF FEMUR WITHOUT MANIPULATION,"Closed treatment of femoral fracture, distal end, medial or lateral condyle, without manipulation"
"1072750900","27509",PERCUTANEOUS SKELETAL FIXATION OF TRANSCONDYLAR FRACTURE OF FEMUR WITH INTERCONDYLAR EXTENSION,"Percutaneous skeletal fixation of femoral fracture, distal end, medial or lateral condyle, or supracondylar or transcondylar, with or without intercondylar extension, or distal femoral epiphyseal separation"
"1072751000","27510",CLOSED REDUCTION OF FRACTURE OF DISTAL MEDIAL CONDYLE OF FEMUR WITH MANIPULATION,"Closed treatment of femoral fracture, distal end, medial or lateral condyle, with manipulation"
"1072751100","27511","OPEN REDUCTION OF TRANSCONDYLAR FRACTURE OF FEMUR WITHOUT INTERCONDYLAR EXTENSION, WITH INTERNAL FIXATION","Open treatment of femoral supracondylar or transcondylar fracture without intercondylar extension, includes internal fixation, when performed"
"1072751300","27513","OPEN REDUCTION OF TRANSCONDYLAR FRACTURE OF FEMUR WITH INTERCONDYLAR EXTENSION, WITH INTERNAL FIXATION","Open treatment of femoral supracondylar or transcondylar fracture with intercondylar extension, includes internal fixation, when performed"
"1072751400","27514",OPEN REDUCTION OF FRACTURE OF DISTAL MEDIAL CONDYLE OF FEMUR WITH INTERNAL FIXATION,"Open treatment of femoral fracture, distal end, medial or lateral condyle, includes internal fixation, when performed"
"1072751600","27516",CLOSED REDUCTION OF SEPARATED EPIPHYSIS OF DISTAL FEMUR WITHOUT MANIPULATION,Closed treatment of distal femoral epiphyseal separation; without manipulation
"1073354200","33542",VENTRICULAR ANEURYSMECTOMY,"Myocardial resection (eg, ventricular aneurysmectomy)"
"1073354500","33545",REPAIR OF POSTINFARCTION VENTRICULAR SEPTAL DEFECT WITHOUT MYOCARDIAL RESECTION,"Repair of postinfarction ventricular septal defect, with or without myocardial resection"
"1073354800","33548",PARTIAL LEFT VENTRICULECTOMY,"Surgical ventricular restoration procedure, includes prosthetic patch, when performed (eg, ventricular remodeling, SVR, SAVER, Dor procedures)"
"1073357200","33572",OPEN ENDARTERECTOMY OF RIGHT CORONARY ARTERY,"Coronary endarterectomy, open, any method, of left anterior descending, circumflex, or right coronary artery performed in conjunction with coronary artery bypass graft procedure, each vessel (List separately in addition to primary procedure)"
"1073360000","33600",CLOSURE OF TRICUSPID VALVE USING SUTURE,Closure of atrioventricular valve (mitral or tricuspid) by suture or patch
"1073360200","33602",CLOSURE OF PULMONARY VALVE USING SUTURE,Closure of semilunar valve (aortic or pulmonary) by suture or patch
"1073360600","33606",ANASTOMOSIS OF PULMONARY ARTERY TO AORTA,Anastomosis of pulmonary artery to aorta (Damus-Kaye-Stansel procedure)
"1073360800","33608",REPAIR OF COMPLEX CARDIAC ANOMALY WITH VENTRICULAR SEPTAL DEFECT BY REPLACEMENT OF CONDUIT FROM RIGHT VENTRICLE TO PULMONARY ARTERY,Repair of complex cardiac anomaly other than pulmonary atresia with ventricular septal defect by construction or replacement of conduit from right or left ventricle to pulmonary artery
"1073361000","33610",REPAIR OF SINGLE VENTRICLE HEART DEFECT WITH SUBAORTIC OBSTRUCTION BY SURGICAL ENLARGEMENT OF VENTRICULAR SEPTAL DEFECT,"Repair of complex cardiac anomalies (eg, single ventricle with subaortic obstruction) by surgical enlargement of ventricular septal defect"
"1073361100","33611",REPAIR OF DOUBLE OUTLET RIGHT VENTRICLE WITH INTRAVENTRICULAR TUNNEL REPAIR,Repair of double outlet right ventricle with intraventricular tunnel repair
"1073361200","33612",REPAIR OF DOUBLE OUTLET RIGHT VENTRICLE WITH INTRAVENTRICULAR TUNNEL REPAIR AND REPAIR OF RIGHT VENTRICULAR OUTFLOW TRACT OBSTRUCTION,Repair of double outlet right ventricle with intraventricular tunnel repair; with repair of right ventricular outflow tract obstruction
"1073361500","33615",REPAIR OF TRICUSPID ATRESIA BY CLOSURE OF ATRIAL SEPTAL DEFECT AND ANASTOMOSIS OF VENA CAVA TO PULMONARY ARTERY,"Repair of complex cardiac anomalies (eg, tricuspid atresia) by closure of atrial septal defect and anastomosis of atria or vena cava to pulmonary artery (simple Fontan procedure)"
"1073361700","33617",REPAIR OF SINGLE VENTRICLE HEART DEFECT BY MODIFIED FONTAN PROCEDURE,"Repair of complex cardiac anomalies (eg, single ventricle) by modified Fontan procedure"
"1073361900","33619",REPAIR OF SINGLE VENTRICLE HEART DEFECT WITH AORTIC OUTFLOW OBSTRUCTION AND AORTIC ARCH HYPOPLASIA BY NORWOOD PROCEDURE,"Repair of single ventricle with aortic outflow obstruction and aortic arch hypoplasia (hypoplastic left heart syndrome) (eg, Norwood procedure)"
"1073362000","33620",HYBRID APPROACH STAGE 1 PROCEDURE FOR HYPOPLASTIC LEFT HEART SYNDROME,"Application of right and left pulmonary artery bands (eg, hybrid approach stage 1)"
"1073362100","33621",TRANSTHORACIC INSERTION OF CATHETER FOR STENT PLACEMENT WITH CATHETER REMOVAL AND CLOSURE IN HYBRID APPROACH STAGE 1 PROCEDURE FOR HYPOPLASTIC LEFT HEART SYNDROME,"Transthoracic insertion of catheter for stent placement with catheter removal and closure (eg, hybrid approach stage 1)"
"1073362200","33622",PULMONARY DEBANDING FOR SINGLE VENTRICLE HEART DEFECT,"Reconstruction of complex cardiac anomaly (eg, single ventricle or hypoplastic left heart) with palliation of single ventricle with aortic outflow obstruction and aortic arch hypoplasia, creation of cavopulmonary anastomosis, and removal of right and left"
"1073364100","33641","REPAIR OF OSTIUM SECUNDUM ATRIAL SEPTAL DEFECT WITHOUT PATCH, WITH CARDIOPULMONARY BYPASS","Repair atrial septal defect, secundum, with cardiopulmonary bypass, with or without patch"
