sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:CPT_CODE,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1076448300,"INJECTION(S), ANESTHETIC AGENT(S) AND/OR STEROID, TRANSFORAMINAL EPIDURAL, WITH IMAGING GUIDANCE (FLUOROSCOPY OR CT); LUMBAR OR SACRAL, SINGLE LEVEL",908,,64483,0.96,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400344543,2110774,"Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with imaging guidance (fluoroscopy or CT); lumbar or sacral, single level",Procedure,MAPS_TO,,<auto>,1627307874605,
1075260100,COMPLETE ELECTROSURGICAL RESECTION OF PROSTATE BY TRANSURETHRAL APPROACH WITH CONTROL OF POSTOPERATIVE BLEEDING,1563,,52601,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400349752,2109825,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",Procedure,MAPS_TO,,<auto>,1627307875106,
24,"ULTRASONIC GUIDANCE, INTRAOPERATIVE",1013,,,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400361573,2211794,"Ultrasonic guidance, intraoperative",Procedure,MAPS_TO,,<auto>,1627307875194,
1074497000,SURGICAL LAPAROSCOPY WITH APPENDECTOMY,2376,,44970,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395691276,2109144,"Laparoscopy, surgical, appendectomy",Procedure,MAPS_TO,,<auto>,1627307875687,
1074323900,UPPER GASTROINTESTINAL ENDOSCOPY WITH BIOPSY,11592,,43239,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395692944,2108887,"Esophagogastroduodenoscopy, flexible, transoral; with biopsy, single or multiple",Procedure,MAPS_TO,,<auto>,1627307876813,
1072284500,ANTERIOR SEGMENTAL INSTRUMENTATION OF 2 TO 3 VERTEBRAL SEGMENTS,1059,,22845,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395694298,2103556,Anterior instrumentation; 2 to 3 vertebral segments (List separately in addition to code for primary procedure),Procedure,MAPS_TO,,<auto>,1627307880333,
1072713000,"TOTAL ARTHROPLASTY OF HIP WITH ACETABULAR AND PROXIMAL FEMORAL PROSTHETIC REPLACEMENT, WITHOUT AUTOGRAFT",3377,,27130,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395695392,2104836,"Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip arthroplasty), with or without autograft or allograft",Procedure,MAPS_TO,,<auto>,1627307880781,
1072982300,"ARTHROSCOPY, SHOULDER, SURGICAL; DEBRIDEMENT, EXTENSIVE, 3 OR MORE DISCRETE STRUCTURES",905,,29823,0.81,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395696695,2105956,"Arthroscopy, shoulder, surgical; debridement, extensive",Procedure,MAPS_TO,,<auto>,1627307881511,
1073127600,SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH EXPLORATION OF FRONTAL SINUS AND REMOVAL OF TISSUE FROM FRONTAL SINUS,1457,,31276,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395697881,2106410,"Nasal/sinus endoscopy, surgical, with frontal sinus exploration, including removal of tissue from frontal sinus, when performed",Procedure,MAPS_TO,,<auto>,1627307881799,
1074326000,DIAGNOSTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH COLLECTION OF SPECIMEN BY WASHING,2196,,43260,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395698993,2108905,"Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1627307882131,
1074538000,FLEXIBLE COLONOSCOPY PROXIMAL TO SPLENIC FLEXURE WITH BIOPSY,10523,,45380,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395700484,2109196,"Colonoscopy, flexible; with biopsy, single or multiple",Procedure,MAPS_TO,,<auto>,1627307882191,
107S2900000,ROBOTIC ASSISTED PROCEDURES,8147,,S2900,0.91,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400548980,46272913,Robotic assisted surgery,Procedure,MAPS_TO,,Sharon Nirenberg,1627400547232,
1073722600,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF POPLITEAL ARTERY WITH TRANSLUMINAL STENT PLACEMENT,1559,,37226,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400567774,40757050,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed",Procedure,MAPS_TO,,Sharon Nirenberg,1627400563163,
1074900000,"EXPLORATORY LAPAROTOMY, EXPLORATORY CELIOTOMY WITH OR WITHOUT BIOPSY(S) (SEPARATE PROCEDURE)",2977,,49000,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400571552,2109428,"Exploratory laparotomy, exploratory celiotomy with or without biopsy(s) (separate procedure)",Procedure,MAPS_TO,,<auto>,1627307886877,
1073014000,PARTIAL SUBMUCOUS RESECTION OF INFERIOR TURBINATE,1432,,30140,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400573184,2106157,"Submucous resection inferior turbinate, partial or complete, any method",Procedure,MAPS_TO,,<auto>,1627307887440,
1075815000,"TOTAL ABDOMINAL HYSTERECTOMY (CORPUS AND CERVIX), WITH OR WITHOUT REMOVAL OF TUBE(S), WITH OR WITHOUT REMOVAL OF OVARY(S)",1040,,58150,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400574370,2110175,"Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s)",Procedure,MAPS_TO,,<auto>,1627307887902,
1076051200,AUTOTRANSPLANTATION OF PARATHYROID,1534,,60512,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400583597,2110386,Parathyroid autotransplantation (List separately in addition to code for primary procedure),Procedure,MAPS_TO,,<auto>,1627307889120,
1077600000,FLUOROSCOPIC EXAMINATION,1420,,76000,0.75,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395676595,2211668,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time",Procedure,MAPS_TO,,Sharon Nirenberg,1627395672252,
1074324600,UPPER GASTROINTESTINAL ENDOSCOPY WITH DIRECTED PLACEMENT OF PERCUTANEOUS GASTROSTOMY TUBE,2159,,43246,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395488628,2108894,"Esophagogastroduodenoscopy, flexible, transoral; with directed placement of percutaneous gastrostomy tube",Procedure,MAPS_TO,,<auto>,1627307890732,
1072982700,"ARTHROSCOPY, SHOULDER, SURGICAL; WITH ROTATOR CUFF REPAIR",1511,,29827,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395491018,2105960,"Arthroscopy, shoulder, surgical; with rotator cuff repair",Procedure,MAPS_TO,,<auto>,1627307893193,
1072744700,ARTHROPLASTY OF MEDIAL AND LATERAL FEMORAL CONDYLE AND TIBIAL PLATEAU WITHOUT RESURFACING OF PATELLA,5851,,27447,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395492090,2105103,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)",Procedure,MAPS_TO,,<auto>,1627307893869,
1075235600,CYSTOURETHROSCOPY WITH URETEROSCOPY AND PYELOSCOPY AND LITHOTRIPSY WITH INSERTION OF DOUBLE-J STENT,2895,,52356,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395493910,44816428,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with lithotripsy including insertion of indwelling ureteral stent (eg, Gibbons or double-J type)",Procedure,MAPS_TO,,<auto>,1627307894032,
1076178100,STEREOTACTIC COMPUTER-ASSISTED CRANIAL INTRADURAL PROCEDURE,1508,,61781,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395494981,40757119,"Stereotactic computer-assisted (navigational) procedure; cranial, intradural (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307898535,
1074965000,SURGICAL LAPAROSCOPY WITH REPAIR OF INGUINAL HERNIA,2877,,49650,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395496805,2109516,"Laparoscopy, surgical; repair initial inguinal hernia",Procedure,MAPS_TO,,<auto>,1627307898872,
1076304700,"UNILATERAL LAMINECTOMY, FACETECTOMY, AND FORAMINOTOMY OF SINGLE VERTEBRA OF LUMBAR SPINE WITH DECOMPRESSION OF SPINAL CORD AND NERVE ROOT",2149,,63047,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395498953,2110652,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; lumbar",Procedure,MAPS_TO,,<auto>,1627307901181,
1074325900,"UPPER GASTROINTESTINAL ENDOSCOPY WITH ENDOSCOPIC ULTRASOUND EXAMINATION OF ESOPHAGUS, STOMACH, AND JEJUNUM",2132,,43259,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627395483711,2108904,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic ultrasound examination, including the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis",Procedure,MAPS_TO,,<auto>,1627307910093,
1075866100,SURGICAL LAPAROSCOPY WITH REMOVAL OF ADNEXAL STRUCTURES (PARTIAL OR TOTAL OOPHORECTOMY AND/OR SALPINGECTOMY,2131,,58661,0.91,APPROVED,EQUIVALENT,Sharon Nirenberg,1627340074494,2110240,"Laparoscopy, surgical; with removal of adnexal structures (partial or total oophorectomy and/or salpingectomy)",Procedure,MAPS_TO,,<auto>,1627307918403,
