"ProcedureEpicId","Epic_name","concept_name","Code"
349,"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 1.1 TO 2.0 CM","Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 1.1 to 2.0 cm","11602"
5122,"PROPHYLAXIS OF RETINAL DETACHMENT (EG, RETINAL BREAK, LATTICE DEGENERATION) WITHOUT DRAINAGE, 1 OR MORE SESSIONS; CRYOTHERAPY, DIATHERMY","Prophylaxis of retinal detachment (eg, retinal break, lattice degeneration) without drainage, 1 or more sessions; cryotherapy, diathermy","67141"
5783,"ECHO,TRANSRECTAL (OFFICE PROCEDURE)","Ultrasound, transrectal","76872"
4899,"DEST,PARAVERTEBRAL,L/S,ADDL LVLS","Destruction by neurolytic agent, paravertebral facet joint nerve; lumbar or sacral, each additional level (List separately in addition to code for primary procedure)","64623"
152249,"PERCUTANEOUS INTRADISCAL ELECTROTHERMAL ANNULOPLASTY, UNILATERAL OR BILATERAL INCLUDING FLUOROSCO…RATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Percutaneous intradiscal electrothermal annuloplasty, unilateral or bilateral including fluoroscopic guidance; 1 or more additional levels (List separately in addition to code for primary procedure)","22527"
3711,"ANASTOMOSIS, OF INTRAHEPATIC DUCTS AND GASTROINTESTINAL TRACT","Anastomosis, of intrahepatic ducts and gastrointestinal tract","47765"
1896,"INCISION, BONE CORTEX (EG, OSTEOMYELITIS OR BONE ABSCESS), FOOT","Incision, bone cortex (eg, osteomyelitis or bone abscess), foot","28005"
65474,MRA CHOLANGIOGRAM W/WO CONTRAST,"Magnetic resonance angiography, abdomen, with or without contrast material(s)","74185"
7853,OCCUPATIONAL THERAPY RE-EVALUATION (97004),Occupational therapy re-evaluation,"97004"
1789,"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBCUTANEOUS; LESS THAN 3 CM","Excision, tumor, soft tissue of leg or ankle area, subcutaneous; less than 3 cm","27618"
4443,"RESECTION (INITIAL) OF OVARIAN, TUBAL OR PRIMARY PERITONEAL MALIGNANCY WITH BILATERAL SALPINGO-OO…Y, PELVIC AND LIMITED PARA-AORTIC LYMPHADENECTOMY","Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy; with total abdominal hysterectomy, pelvic and limited para-aortic lymphadenectomy","58951"
5680,"X-RAY PLACEMENT, VEIN FILTER","Percutaneous placement of IVC filter, radiological supervision and interpretation","75940"
1358,"DRAINAGE OF TENDON SHEATH, DIGIT AND/OR PALM, EACH","Drainage of tendon sheath, digit and/or palm, each","26020"
7941,SPECIAL PUMP SERVICES,Assembly and operation of pump with oxygenator or heat exchanger (with or without ECG and/or pressure monitoring); 45 minutes,"99191"
48150,"DERMAL AUTOGRAFT, FACE, SCALP, EYELIDS, MOUTH, NECK, EARS, ORBITS, GENITALIA, HANDS, FEET, AND/OR MULTIPLE DIGITS; FIRST 100 SQ CM OR LESS, OR 1% OF BODY AREA OF INFANTS AND CHILDREN","Dermal autograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children","15135"
1958,"TENOTOMY, OPEN, TENDON FLEXOR; FOOT, SINGLE OR MULTIPLE TENDON(S) (SEPARATE PROCEDURE)","Tenotomy, open, tendon flexor; foot, single or multiple tendon(s) (separate procedure)","28230"
2687,"OPEN FEMORAL ARTERY EXPOSURE FOR DELIVERY OF ENDOVASCULAR PROSTHESIS, BY GROIN INCISION, UNILATERAL (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Open femoral artery exposure for delivery of endovascular prosthesis, by groin incision, unilateral (List separately in addition to code for primary procedure)","34812"
4339,"CLOSURE OF RECTOVAGINAL FISTULA; TRANSPERINEAL APPROACH, WITH PERINEAL BODY RECONSTRUCTION, WITH OR WITHOUT LEVATOR PLICATION","Closure of rectovaginal fistula; transperineal approach, with perineal body reconstruction, with or without levator plication","57308"
168620,AORTA/IVC/ILIAC US COMPLETE,"Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; complete study","93978"
4725,"INJECTION/INFUSION OF NEUROLYTIC SUBSTANCE (EG, ALCOHOL, PHENOL, ICED SALINE SOLUTIONS), WITH OR WITHOUT OTHER THERAPEUTIC SUBSTANCE; EPIDURAL, LUMBAR, SACRAL (CAUDAL)","Injection/infusion of neurolytic substance (eg, alcohol, phenol, iced saline solutions), with or without other therapeutic substance; epidural, lumbar, sacral (caudal)","62282"
5489,MYELOGRAM SPINE THORACIC,"Myelography, thoracic, radiological supervision and interpretation","72255"
343479,IP FETAL MONITORING TWIN,"Fetal monitoring during labor by consulting physician (ie, non-attending physician) with written report; supervision and interpretation","59050"
2621,DIVISION OF ABERRANT VESSEL (VASCULAR RING); WITH REANASTOMOSIS,Division of aberrant vessel (vascular ring); with reanastomosis,"33803"
167378,"SUBMUCOSAL ABLATION OF THE TONGUE BASE, RADIOFREQUENCY, 1 OR MORE SITES, PER SESSION","Submucosal ablation of the tongue base, radiofrequency, 1 or more sites, per session","41530"
115464,AORTOGRAM THORACIC,"Aortography, thoracic, by serialography, radiological supervision and interpretation","75605"
175611,RECOVERY ROOM,"Transfusion, blood or blood components","36430"
62256,ISOPROPANOL-SERUM,Alcohol (ethanol); any specimen except breath,"82055"
167386,"BYPASS GRAFT, WITH VEIN; TIBIAL-TIBIAL, PERONEAL-TIBIAL, OR TIBIAL/PERONEAL TRUNK-TIBIAL","Bypass graft, with vein; tibial-tibial, peroneal-tibial, or tibial/peroneal trunk-tibial","35570"
3813,"REPAIR OF SMALL OMPHALOCELE, WITH PRIMARY CLOSURE","Repair of small omphalocele, with primary closure","49600"
5481,MR PELVIS SOFT TISSUE WO CONTRAST,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)","72195"
61968,FLUSH HEPARIN LOCK,"Therapeutic, prophylactic or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)","90775"
178633,"ABLATION, PERCUTANEOUS, CRYOABLATION, INCLUDES IMAGING GUIDANCE; NERVE PLEXUS OR OTHER TRUNCAL NERVE (EG, BRACHIAL PLEXUS, PUDENDAL NERVE)","Ablation, percutaneous, cryoablation, includes imaging guidance; nerve plexus or other truncal nerve (eg, brachial plexus, pudendal nerve)","0442T"
152610,BULLOUS PEMPHIGOID,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method","83516"
418110,"ELECTROENCEPHALOGRAM WITH VIDEO (VEEG), REVIEW OF DATA, TECHNICAL DESCRIPTION BY EEG TECHNOLOGIST, 2-12 HOURS; WITH CONTINUOUS, REAL-TIME MONITORING AND MAINTENANCE","Electroencephalogram with video (VEEG), review of data, technical description by EEG technologist, 2-12 hours; with continuous, real-time monitoring and maintenance","95713"
63922,"ST. LOUIS ENCEPH V, IGM","Antibody; encephalitis, St. Louis","86653"
3606,"ANOSCOPY; WITH REMOVAL OF MULTIPLE TUMORS, POLYPS, OR OTHER LESIONS BY HOT BIOPSY FORCEPS, BIPOLAR CAUTERY OR SNARE TECHNIQUE","Anoscopy; with removal of multiple tumors, polyps, or other lesions by hot biopsy forceps, bipolar cautery or snare technique","46612"
169684,ARTERIAL PUNCTURE,"Arterial puncture, withdrawal of blood for diagnosis","36600"
165605,REFLECTANCE CONFOCAL MICROSCOPY (RCM) FOR CELLULAR AND SUB-CELLULAR IMAGING OF SKIN; IMAGE ACQUIS…RATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition and interpretation and report, each additional lesion (List separately in addition to code for primary procedure)","96934"
3405,"ENTERECTOMY, RESECTION OF SMALL INTESTINE FOR CONGENITAL ATRESIA, SINGLE RESECTION AND ANASTOMOSIS OF PROXIMAL SEGMENT OF INTESTINE; WITHOUT TAPERING","Enterectomy, resection of small intestine for congenital atresia, single resection and anastomosis of proximal segment of intestine; without tapering","44126"
344414,ESW INTEG WND HLG 1ST WND,"Extracorporeal shock wave for integumentary wound healing, high energy, including topical application and dressing care; initial wound","0512T"
5026,"REMOVAL OF CORNEAL EPITHELIUM; WITH APPLICATION OF CHELATING AGENT (EG, EDTA)","Removal of corneal epithelium; with application of chelating agent (eg, EDTA)","65436"
64962,X-RAY SPINE CERVICAL AP & LAT & OBLIQUES & OPEN-MOUTH,"Radiologic examination, spine, cervical; 4 or 5 views","72050"
173401,"PLEURA, PERCUTAN BX + FLG","Biopsy, pleura, percutaneous needle","32400"
4412,"LIGATION OR TRANSECTION OF FALLOPIAN TUBE(S), ABDOMINAL OR VAGINAL APPROACH, UNILATERAL OR BILATERAL","Ligation or transection of fallopian tube(s), abdominal or vaginal approach, unilateral or bilateral","58600"
2349,INSTILL AIRWAY CONTRAST DYE,"Instillation of contrast material for laryngography or bronchography, without catheterization (Deprecated)","31708"
46842,SET-UP CARDIOVERT-DEFIBRILL,"Initial set-up and programming by a physician or other qualified health care professional of wearable cardioverter-defibrillator includes initial programming of system, establishing baseline electronic ECG, transmission of data to data repository, patient","93745"
4390,ARTIFICIAL INSEMINATION; INTRA-UTERINE,Artificial insemination; intra-uterine,"58322"
6140,"AMINO ACIDS, 2-5 QUANT","Amino acids, 2 to 5 amino acids, quantitative, each specimen","82136"
173910,"TRNSCTH STENT PLCMNT, ADDTL ARTERY","Transcatheter placement of an intravascular stent(s) (except lower extremity artery(s) for occlusive disease, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or percutaneous, including radiological super","37237"
588,"DESTRUCTION, MALIGNANT LESION (EG, LASER SURGERY, ELECTROSURGERY, CRYOSURGERY, CHEMOSURGERY, SURGICAL CURETTEMENT), SCALP, NECK, HANDS, FEET, GENITALIA; LESION DIAMETER 1.1 TO 2.0 CM","Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 1.1 to 2.0 cm","17272"
3687,"LAP,W/CHOLANGIOGRAPHY,W/O BX","Laparoscopy, surgical; with guided transhepatic cholangiography, without biopsy","47560"
390792,ARTHROGRAPHY ELBOW LEFT,"Radiologic examination, elbow, arthrography, radiological supervision and interpretation","73085"
165531,"CONVERT NEPHROSTOMY CATHETER TO NEPHROURETERAL CATHETER, PERCUTANEOUS, INCLUDING DIAGNOSTIC NEPHROSTOGRAM AND/OR URETEROGRAM ...ISION AND INTERPRETATION, VIA PRE-EXISTING NEPHROSTOMY TRACT","Convert nephrostomy catheter to nephroureteral catheter, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretatio","50434"
6127,ALDOLASE-BLD,Aldolase,"82085"
5661,VENOGRAM INFER VENA CAVA,"Venography, caval, inferior, with serialography, radiological supervision and interpretation","75825"
170839,PRESCRIPTION& FITTING OF CORNEAL LENS FOR APHAKIA BOTH EYES-NEW FITTING SOFT SPHERE,"Prescription of optical and physical characteristics of and fitting of contact lens, with medical supervision of adaptation; corneal lens for aphakia, both eyes","92312"
2095,APPLICATION OF CYLINDER CAST (THIGH TO ANKLE),Application of cylinder cast (thigh to ankle),"29365"
175228,INPATIENT CONSULT - FUP E/M,Follow-up inpatient consultation for an established patient which requires at least two of these three key components: a detailed interval history; a detailed examination; medical decision making of high complexity. Counseling and/or coord... (Deprecated),"99263"
2081,APPLICATION OF SHORT ARM SPLINT (FOREARM TO HAND); STATIC,Application of short arm splint (forearm to hand); static,"29125"
6264,ASSAY OF FLURAZEPAM,Flurazepam,"82742"
42353,"REMOVAL OF TRANSPLANTED INTESTINAL ALLOGRAFT, COMPLETE","Removal of transplanted intestinal allograft, complete","44137"
168067,INPT CAPD TREATMENT,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies), with single evaluation by a physician or other qualified health care professional","90945"
2554,"CORONARY ARTERY BYPASS, VEIN ONLY; 6 OR MORE CORONARY VENOUS GRAFTS","Coronary artery bypass, vein only; 6 or more coronary venous grafts","33516"
172064,"BRACHIAL, RETROGRADE S/I","Angiography, brachial, retrograde, radiological supervision and interpretation","75658"
26165,"INSERTION OF TUNNELED CENTRALLY INSERTED CENTRAL VENOUS CATHETER, WITHOUT SUBCUTANEOUS PORT OR PUMP; AGE 5 YEARS OR OLDER","Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older","36558"
62224,"MERCAPTOPURINE, QUANT DRUG ASY","Quantitation of therapeutic drug, not elsewhere specified","80299"
1795,"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR, TIBIA OR FIBULA;","Excision or curettage of bone cyst or benign tumor, tibia or fibula","27635"
171675,GJB2 GENE ANALYSIS FULL GENE SEQUENCE,"GJB2 (gap junction protein, beta 2, 26kDa, connexin 26) (eg, nonsyndromic hearing loss) gene analysis; full gene sequence","81252"
7970,"NEW OFFICE CONSULTATION, LEVEL I","Office consultation for a new or established patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physician","99241"
4101,"INSERTION OF INFLATABLE URETHRAL/BLADDER NECK SPHINCTER, INCLUDING PLACEMENT OF PUMP, RESERVOIR, AND CUFF","Insertion of inflatable urethral/bladder neck sphincter, including placement of pump, reservoir, and cuff","53445"
14480,"ANESTH,THORACOTOMY PROC, W/1 LUNG VENT","Anesthesia for thoracotomy procedures involving lungs, pleura, diaphragm, and mediastinum (including surgical thoracoscopy); utilizing 1 lung ventilation","00541"
169330,CARPOMETACARPAL THUMB W/MANIP,"Closed treatment of carpometacarpal dislocation, thumb, with manipulation","26641"
7879,GROUP THERAPEUTIC PROCEDURES (97150),"Therapeutic procedure(s), group (2 or more individuals)","97150"
173155,NEPHROURETERAL STENT EXCHANGE,"Removal and replacement of externally accessible nephroureteral catheter (eg, external/internal stent) requiring fluoroscopic guidance, including radiological supervision and interpretation","50387"
159847,PROGRAM EVALUATION OF SINGLE LEAD PPM,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care ","93279"
3057,"REPAIR, DIAPHRAGMATIC HERNIA (OTHER THAN NEONATAL), TRAUMATIC; CHRONIC","Repair, diaphragmatic hernia (other than neonatal), traumatic; chronic","39541"
849,"OPEN TREATMENT OF DEPRESSED ZYGOMATIC ARCH FRACTURE (EG, GILLIES APPROACH)","Open treatment of depressed zygomatic arch fracture (eg, Gillies approach)","21356"
169138,INJECT TRIGGER POINTS =/> 3,"Injection(s); single or multiple trigger point(s), 3 or more muscles","20553"
110,"ANESTH, FOR LIVER TRANSPLANT",Anesthesia for intraperitoneal procedures in upper abdomen including laparoscopy; liver transplant (recipient),"00796"
169098,SKIN PINCH GRAFT,"Pinch graft, single or multiple, to cover small ulcer, tip of digit, or other minimal open area (except on face), up to defect size 2 cm diameter","15050"
4093,"URETHROPLASTY, TRANSPUBIC OR PERINEAL, 1-STAGE, FOR RECONSTRUCTION OR REPAIR OF PROSTATIC OR MEMBRANOUS URETHRA","Urethroplasty, transpubic or perineal, 1-stage, for reconstruction or repair of prostatic or membranous urethra","53415"
4767,"COSTOVERTEBRAL APPROACH WITH DECOMPRESSION OF SPINAL CORD OR NERVE ROOT(S) (EG, HERNIATED INTERVERTEBRAL DISC), THORACIC; SINGLE SEGMENT","Costovertebral approach with decompression of spinal cord or nerve root(s) (eg, herniated intervertebral disc), thoracic; single segment","63064"
168162,FREQ DEP OF COMPLI,"Pulmonary compliance study (eg, plethysmography, volume and pressure measurements)","94750"
419117,"ELECTROENCEPHALOGRAM (EEG), WITHOUT VIDEO, REVIEW OF DATA, TECHNICAL DESCRIPTION BY EEG TECHNOLOGIST, EACH INCREMENT OF 12-26 HOURS; WITH INTERMITTENT MONITORING AND MAINTENANCE","Electroencephalogram (EEG), without video, review of data, technical description by EEG technologist, each increment of 12-26 hours; with intermittent monitoring and maintenance","95709"
